COUNTY,Date,CASE_STATUS,Cases
Charlevoix,2021-01-14,Probable,1
Charlevoix,2021-01-15,Probable,2
Charlevoix,2021-01-16,Probable,1
Charlevoix,2021-01-17,Probable,1
Charlevoix,2021-01-18,Probable,0
Charlevoix,2021-01-19,Probable,0
Charlevoix,2021-01-20,Probable,4
Charlevoix,2021-01-21,Probable,3
Charlevoix,2021-01-22,Probable,0
Charlevoix,2021-01-23,Probable,2
Charlevoix,2021-01-24,Probable,1
Charlevoix,2021-01-25,Probable,3
Charlevoix,2021-01-26,Probable,3
Charlevoix,2021-01-27,Probable,5
Charlevoix,2021-01-28,Probable,1
Charlevoix,2021-01-29,Probable,5
Charlevoix,2021-01-30,Probable,2
Charlevoix,2021-01-31,Probable,1
Charlevoix,2021-02-01,Probable,4
Charlevoix,2021-02-02,Probable,2
Charlevoix,2021-02-03,Probable,1
Charlevoix,2021-02-04,Probable,0
Charlevoix,2021-02-05,Probable,0
Charlevoix,2021-02-06,Probable,1
Charlevoix,2021-02-07,Probable,0
Charlevoix,2021-02-08,Probable,1
Charlevoix,2021-02-09,Probable,0
Charlevoix,2021-02-10,Probable,0
Charlevoix,2021-02-11,Probable,0
Charlevoix,2021-02-12,Probable,0
Charlevoix,2021-02-13,Probable,1
Charlevoix,2021-02-14,Probable,0
Charlevoix,2021-02-15,Probable,1
Charlevoix,2021-02-16,Probable,0
Charlevoix,2021-02-17,Probable,1
Charlevoix,2021-02-18,Probable,0
Charlevoix,2021-02-19,Probable,0
Charlevoix,2021-02-20,Probable,0
Charlevoix,2021-02-21,Probable,0
Charlevoix,2021-02-22,Probable,0
Charlevoix,2021-02-23,Probable,1
Charlevoix,2021-02-24,Probable,3
Charlevoix,2021-02-25,Probable,0
Charlevoix,2021-02-26,Probable,2
Charlevoix,2021-02-27,Probable,0
Charlevoix,2021-02-28,Probable,0
Charlevoix,2021-03-01,Probable,2
Charlevoix,2021-03-02,Probable,0
Charlevoix,2021-03-03,Probable,0
Cheboygan,2020-03-01,Probable,0
Cheboygan,2020-03-02,Probable,0
Cheboygan,2020-03-03,Probable,0
Cheboygan,2020-03-04,Probable,0
Cheboygan,2020-03-05,Probable,0
Cheboygan,2020-03-06,Probable,0
Cheboygan,2020-03-07,Probable,0
Cheboygan,2020-03-08,Probable,0
Cheboygan,2020-03-09,Probable,0
Cheboygan,2020-03-10,Probable,0
Cheboygan,2020-03-11,Probable,0
Cheboygan,2020-03-12,Probable,0
Cheboygan,2020-03-13,Probable,0
Cheboygan,2020-03-14,Probable,0
Cheboygan,2020-03-15,Probable,0
Cheboygan,2020-03-16,Probable,0
Cheboygan,2020-03-17,Probable,0
Cheboygan,2020-03-18,Probable,0
Cheboygan,2020-03-19,Probable,0
Cheboygan,2020-03-20,Probable,0
Cheboygan,2020-03-21,Probable,0
Cheboygan,2020-03-22,Probable,0
Cheboygan,2020-03-23,Probable,0
Cheboygan,2020-03-24,Probable,0
Cheboygan,2020-03-25,Probable,0
Cheboygan,2020-03-26,Probable,1
Cheboygan,2020-03-27,Probable,0
Cheboygan,2020-03-28,Probable,0
Cheboygan,2020-03-29,Probable,0
Cheboygan,2020-03-30,Probable,0
Cheboygan,2020-03-31,Probable,0
Cheboygan,2020-04-01,Probable,0
Cheboygan,2020-04-02,Probable,0
Cheboygan,2020-04-03,Probable,0
Cheboygan,2020-04-04,Probable,0
Cheboygan,2020-04-05,Probable,0
Cheboygan,2020-04-06,Probable,0
Cheboygan,2020-04-07,Probable,0
Cheboygan,2020-04-08,Probable,0
Cheboygan,2020-04-09,Probable,0
Cheboygan,2020-04-10,Probable,0
Cheboygan,2020-04-11,Probable,1
Cheboygan,2020-04-12,Probable,1
Cheboygan,2020-04-13,Probable,1
Cheboygan,2020-04-14,Probable,0
Cheboygan,2020-04-15,Probable,0
Cheboygan,2020-04-16,Probable,0
Cheboygan,2020-04-17,Probable,0
Cheboygan,2020-04-18,Probable,0
Cheboygan,2020-04-19,Probable,0
Cheboygan,2020-04-20,Probable,0
Cheboygan,2020-04-21,Probable,1
Cheboygan,2020-04-22,Probable,0
Cheboygan,2020-04-23,Probable,0
Cheboygan,2020-04-24,Probable,0
Cheboygan,2020-04-25,Probable,0
Cheboygan,2020-04-26,Probable,0
Cheboygan,2020-04-27,Probable,0
Cheboygan,2020-04-28,Probable,0
Cheboygan,2020-04-29,Probable,1
Cheboygan,2020-04-30,Probable,0
Cheboygan,2020-05-01,Probable,0
Cheboygan,2020-05-02,Probable,0
Cheboygan,2020-05-03,Probable,0
Cheboygan,2020-05-04,Probable,0
Cheboygan,2020-05-05,Probable,0
Cheboygan,2020-05-06,Probable,0
Cheboygan,2020-05-07,Probable,0
Cheboygan,2020-05-08,Probable,0
Cheboygan,2020-05-09,Probable,0
Cheboygan,2020-05-10,Probable,0
Cheboygan,2020-05-11,Probable,0
Cheboygan,2020-05-12,Probable,0
Cheboygan,2020-05-13,Probable,0
Cheboygan,2020-05-14,Probable,0
Cheboygan,2020-05-15,Probable,0
Cheboygan,2020-05-16,Probable,0
Cheboygan,2020-05-17,Probable,0
Cheboygan,2020-05-18,Probable,0
Cheboygan,2020-05-19,Probable,0
Cheboygan,2020-05-20,Probable,0
Cheboygan,2020-05-21,Probable,0
Cheboygan,2020-05-22,Probable,0
Cheboygan,2020-05-23,Probable,0
Cheboygan,2020-05-24,Probable,0
Cheboygan,2020-05-25,Probable,0
Cheboygan,2020-05-26,Probable,0
Cheboygan,2020-05-27,Probable,0
Cheboygan,2020-05-28,Probable,0
Cheboygan,2020-05-29,Probable,0
Cheboygan,2020-05-30,Probable,0
Cheboygan,2020-05-31,Probable,0
Cheboygan,2020-06-01,Probable,1
Cheboygan,2020-06-02,Probable,0
Cheboygan,2020-06-03,Probable,0
Cheboygan,2020-06-04,Probable,1
Cheboygan,2020-06-05,Probable,0
Cheboygan,2020-06-06,Probable,0
Cheboygan,2020-06-07,Probable,0
Cheboygan,2020-06-08,Probable,0
Cheboygan,2020-06-09,Probable,0
Cheboygan,2020-06-10,Probable,0
Cheboygan,2020-06-11,Probable,0
Cheboygan,2020-06-12,Probable,0
Cheboygan,2020-06-13,Probable,0
Cheboygan,2020-06-14,Probable,0
Cheboygan,2020-06-15,Probable,0
Cheboygan,2020-06-16,Probable,0
Cheboygan,2020-06-17,Probable,0
Cheboygan,2020-06-18,Probable,0
Cheboygan,2020-06-19,Probable,0
Cheboygan,2020-06-20,Probable,0
Cheboygan,2020-06-21,Probable,0
Cheboygan,2020-06-22,Probable,0
Cheboygan,2020-06-23,Probable,0
Cheboygan,2020-06-24,Probable,0
Cheboygan,2020-06-25,Probable,0
Cheboygan,2020-06-26,Probable,0
Cheboygan,2020-06-27,Probable,0
Cheboygan,2020-06-28,Probable,0
Cheboygan,2020-06-29,Probable,0
Cheboygan,2020-06-30,Probable,0
Cheboygan,2020-07-01,Probable,0
Cheboygan,2020-07-02,Probable,0
Cheboygan,2020-07-03,Probable,0
Cheboygan,2020-07-04,Probable,0
Cheboygan,2020-07-05,Probable,0
Cheboygan,2020-07-06,Probable,0
Cheboygan,2020-07-07,Probable,1
Cheboygan,2020-07-08,Probable,0
Cheboygan,2020-07-09,Probable,0
Cheboygan,2020-07-10,Probable,0
Cheboygan,2020-07-11,Probable,0
Cheboygan,2020-07-12,Probable,0
Cheboygan,2020-07-13,Probable,0
Cheboygan,2020-07-14,Probable,0
Cheboygan,2020-07-15,Probable,0
Cheboygan,2020-07-16,Probable,1
Cheboygan,2020-07-17,Probable,0
Cheboygan,2020-07-18,Probable,0
Cheboygan,2020-07-19,Probable,0
Cheboygan,2020-07-20,Probable,0
Cheboygan,2020-07-21,Probable,0
Cheboygan,2020-07-22,Probable,0
Cheboygan,2020-07-23,Probable,0
Cheboygan,2020-07-24,Probable,0
Cheboygan,2020-07-25,Probable,0
Cheboygan,2020-07-26,Probable,0
Cheboygan,2020-07-27,Probable,0
Cheboygan,2020-07-28,Probable,0
Cheboygan,2020-07-29,Probable,0
Cheboygan,2020-07-30,Probable,0
Cheboygan,2020-07-31,Probable,0
Cheboygan,2020-08-01,Probable,0
Cheboygan,2020-08-02,Probable,0
Cheboygan,2020-08-03,Probable,0
Cheboygan,2020-08-04,Probable,0
Cheboygan,2020-08-05,Probable,1
Cheboygan,2020-08-06,Probable,0
Cheboygan,2020-08-07,Probable,0
Cheboygan,2020-08-08,Probable,0
Cheboygan,2020-08-09,Probable,0
Cheboygan,2020-08-10,Probable,0
Cheboygan,2020-08-11,Probable,0
Cheboygan,2020-08-12,Probable,1
Cheboygan,2020-08-13,Probable,0
Cheboygan,2020-08-14,Probable,0
Cheboygan,2020-08-15,Probable,0
Cheboygan,2020-08-16,Probable,0
Cheboygan,2020-08-17,Probable,0
Cheboygan,2020-08-18,Probable,0
Cheboygan,2020-08-19,Probable,1
Cheboygan,2020-08-20,Probable,0
Cheboygan,2020-08-21,Probable,0
Cheboygan,2020-08-22,Probable,2
Cheboygan,2020-08-23,Probable,0
Cheboygan,2020-08-24,Probable,0
Cheboygan,2020-08-25,Probable,0
Cheboygan,2020-08-26,Probable,0
Cheboygan,2020-08-27,Probable,0
Cheboygan,2020-08-28,Probable,2
Cheboygan,2020-08-29,Probable,0
Cheboygan,2020-08-30,Probable,0
Cheboygan,2020-08-31,Probable,0
Cheboygan,2020-09-01,Probable,0
Cheboygan,2020-09-02,Probable,0
Cheboygan,2020-09-03,Probable,0
Cheboygan,2020-09-04,Probable,0
Cheboygan,2020-09-05,Probable,0
Cheboygan,2020-09-06,Probable,0
Cheboygan,2020-09-07,Probable,0
Cheboygan,2020-09-08,Probable,0
Cheboygan,2020-09-09,Probable,0
Cheboygan,2020-09-10,Probable,0
Cheboygan,2020-09-11,Probable,1
Cheboygan,2020-09-12,Probable,0
Cheboygan,2020-09-13,Probable,0
Cheboygan,2020-09-14,Probable,0
Cheboygan,2020-09-15,Probable,1
Cheboygan,2020-09-16,Probable,0
Cheboygan,2020-09-17,Probable,0
Cheboygan,2020-09-18,Probable,0
Cheboygan,2020-09-19,Probable,0
Cheboygan,2020-09-20,Probable,0
Cheboygan,2020-09-21,Probable,0
Cheboygan,2020-09-22,Probable,0
Cheboygan,2020-09-23,Probable,0
Cheboygan,2020-09-24,Probable,0
Cheboygan,2020-09-25,Probable,0
Cheboygan,2020-09-26,Probable,0
Cheboygan,2020-09-27,Probable,0
Cheboygan,2020-09-28,Probable,0
Cheboygan,2020-09-29,Probable,1
Cheboygan,2020-09-30,Probable,1
Cheboygan,2020-10-01,Probable,0
Cheboygan,2020-10-02,Probable,0
Cheboygan,2020-10-03,Probable,0
Cheboygan,2020-10-04,Probable,0
Cheboygan,2020-10-05,Probable,1
Cheboygan,2020-10-06,Probable,0
Cheboygan,2020-10-07,Probable,0
Cheboygan,2020-10-08,Probable,1
Cheboygan,2020-10-09,Probable,0
Cheboygan,2020-10-10,Probable,0
Cheboygan,2020-10-11,Probable,0
Cheboygan,2020-10-12,Probable,0
Cheboygan,2020-10-13,Probable,0
Cheboygan,2020-10-14,Probable,0
Cheboygan,2020-10-15,Probable,0
Cheboygan,2020-10-16,Probable,0
Cheboygan,2020-10-17,Probable,0
Cheboygan,2020-10-18,Probable,0
Cheboygan,2020-10-19,Probable,0
Cheboygan,2020-10-20,Probable,0
Cheboygan,2020-10-21,Probable,1
Cheboygan,2020-10-22,Probable,0
Cheboygan,2020-10-23,Probable,1
Cheboygan,2020-10-24,Probable,0
Cheboygan,2020-10-25,Probable,1
Cheboygan,2020-10-26,Probable,0
Cheboygan,2020-10-27,Probable,0
Cheboygan,2020-10-28,Probable,0
Cheboygan,2020-10-29,Probable,0
Cheboygan,2020-10-30,Probable,1
Cheboygan,2020-10-31,Probable,0
Cheboygan,2020-11-01,Probable,0
Cheboygan,2020-11-02,Probable,0
Cheboygan,2020-11-03,Probable,1
Cheboygan,2020-11-04,Probable,0
Cheboygan,2020-11-05,Probable,3
Cheboygan,2020-11-06,Probable,1
Cheboygan,2020-11-07,Probable,3
Cheboygan,2020-11-08,Probable,0
Cheboygan,2020-11-09,Probable,0
Cheboygan,2020-11-10,Probable,1
Cheboygan,2020-11-11,Probable,0
Cheboygan,2020-11-12,Probable,3
Cheboygan,2020-11-13,Probable,1
Cheboygan,2020-11-14,Probable,0
Cheboygan,2020-11-15,Probable,1
Cheboygan,2020-11-16,Probable,2
Cheboygan,2020-11-17,Probable,1
Cheboygan,2020-11-18,Probable,2
Cheboygan,2020-11-19,Probable,1
Cheboygan,2020-11-20,Probable,0
Cheboygan,2020-11-21,Probable,1
Cheboygan,2020-11-22,Probable,0
Cheboygan,2020-11-23,Probable,6
Cheboygan,2020-11-24,Probable,4
Cheboygan,2020-11-25,Probable,1
Cheboygan,2020-11-26,Probable,1
Cheboygan,2020-11-27,Probable,1
Cheboygan,2020-11-28,Probable,1
Cheboygan,2020-11-29,Probable,2
Cheboygan,2020-11-30,Probable,4
Cheboygan,2020-12-01,Probable,4
Cheboygan,2020-12-02,Probable,3
Cheboygan,2020-12-03,Probable,1
Cheboygan,2020-12-04,Probable,3
Cheboygan,2020-12-05,Probable,0
Cheboygan,2020-12-06,Probable,2
Cheboygan,2020-12-07,Probable,4
Cheboygan,2020-12-08,Probable,2
Cheboygan,2020-12-09,Probable,2
Cheboygan,2020-12-10,Probable,3
Cheboygan,2020-12-11,Probable,0
Cheboygan,2020-12-12,Probable,3
Cheboygan,2020-12-13,Probable,1
Cheboygan,2020-12-14,Probable,3
Cheboygan,2020-12-15,Probable,1
Cheboygan,2020-12-16,Probable,0
Cheboygan,2020-12-17,Probable,2
Cheboygan,2020-12-18,Probable,0
Cheboygan,2020-12-19,Probable,0
Cheboygan,2020-12-20,Probable,1
Cheboygan,2020-12-21,Probable,4
Cheboygan,2020-12-22,Probable,2
Cheboygan,2020-12-23,Probable,1
Cheboygan,2020-12-24,Probable,2
Cheboygan,2020-12-25,Probable,1
Cheboygan,2020-12-26,Probable,1
Cheboygan,2020-12-27,Probable,0
Cheboygan,2020-12-28,Probable,1
Cheboygan,2020-12-29,Probable,2
Cheboygan,2020-12-30,Probable,1
Cheboygan,2020-12-31,Probable,1
Cheboygan,2021-01-01,Probable,1
Cheboygan,2021-01-02,Probable,0
Cheboygan,2021-01-03,Probable,0
Cheboygan,2021-01-04,Probable,0
Cheboygan,2021-01-05,Probable,1
Cheboygan,2021-01-06,Probable,3
Cheboygan,2021-01-07,Probable,5
Cheboygan,2021-01-08,Probable,1
Cheboygan,2021-01-09,Probable,1
Cheboygan,2021-01-10,Probable,1
Cheboygan,2021-01-11,Probable,2
Cheboygan,2021-01-12,Probable,2
Cheboygan,2021-01-13,Probable,6
Cheboygan,2021-01-14,Probable,2
Cheboygan,2021-01-15,Probable,1
Cheboygan,2021-01-16,Probable,0
Cheboygan,2021-01-17,Probable,0
Cheboygan,2021-01-18,Probable,1
Cheboygan,2021-01-19,Probable,0
Cheboygan,2021-01-20,Probable,0
Cheboygan,2021-01-21,Probable,0
Cheboygan,2021-01-22,Probable,0
Cheboygan,2021-01-23,Probable,2
Cheboygan,2021-01-24,Probable,0
Cheboygan,2021-01-25,Probable,0
Cheboygan,2021-01-26,Probable,0
Cheboygan,2021-01-27,Probable,0
Cheboygan,2021-01-28,Probable,0
Cheboygan,2021-01-29,Probable,0
Cheboygan,2021-01-30,Probable,0
Cheboygan,2021-01-31,Probable,1
Cheboygan,2021-02-01,Probable,0
Cheboygan,2021-02-02,Probable,0
Cheboygan,2021-02-03,Probable,1
Cheboygan,2021-02-04,Probable,0
Cheboygan,2021-02-05,Probable,1
Cheboygan,2021-02-06,Probable,1
Cheboygan,2021-02-07,Probable,1
Cheboygan,2021-02-08,Probable,1
Cheboygan,2021-02-09,Probable,0
Cheboygan,2021-02-10,Probable,0
Cheboygan,2021-02-11,Probable,1
Cheboygan,2021-02-12,Probable,5
Cheboygan,2021-02-13,Probable,0
Cheboygan,2021-02-14,Probable,1
Cheboygan,2021-02-15,Probable,1
Cheboygan,2021-02-16,Probable,1
Cheboygan,2021-02-17,Probable,3
Cheboygan,2021-02-18,Probable,1
Cheboygan,2021-02-19,Probable,3
Cheboygan,2021-02-20,Probable,1
Cheboygan,2021-02-21,Probable,1
Cheboygan,2021-02-22,Probable,4
Cheboygan,2021-02-23,Probable,4
Cheboygan,2021-02-24,Probable,1
Cheboygan,2021-02-25,Probable,6
Cheboygan,2021-02-26,Probable,3
Cheboygan,2021-02-27,Probable,2
Cheboygan,2021-02-28,Probable,1
Cheboygan,2021-03-01,Probable,2
Cheboygan,2021-03-02,Probable,0
Cheboygan,2021-03-03,Probable,0
Chippewa,2020-03-01,Probable,0
Chippewa,2020-03-02,Probable,0
Chippewa,2020-03-03,Probable,0
Chippewa,2020-03-04,Probable,0
Chippewa,2020-03-05,Probable,0
Chippewa,2020-03-06,Probable,0
Chippewa,2020-03-07,Probable,0
Chippewa,2020-03-08,Probable,0
Chippewa,2020-03-09,Probable,0
Chippewa,2020-03-10,Probable,0
Chippewa,2020-03-11,Probable,0
Chippewa,2020-03-12,Probable,0
Chippewa,2020-03-13,Probable,0
Chippewa,2020-03-14,Probable,0
Chippewa,2020-03-15,Probable,0
Chippewa,2020-03-16,Probable,0
Chippewa,2020-03-17,Probable,0
Chippewa,2020-03-18,Probable,0
Chippewa,2020-03-19,Probable,0
Chippewa,2020-03-20,Probable,0
Chippewa,2020-03-21,Probable,0
Chippewa,2020-03-22,Probable,0
Chippewa,2020-03-23,Probable,0
Chippewa,2020-03-24,Probable,0
Chippewa,2020-03-25,Probable,0
Chippewa,2020-03-26,Probable,0
Chippewa,2020-03-27,Probable,0
Chippewa,2020-03-28,Probable,0
Chippewa,2020-03-29,Probable,0
Chippewa,2020-03-30,Probable,0
Chippewa,2020-03-31,Probable,0
Chippewa,2020-04-01,Probable,0
Chippewa,2020-04-02,Probable,0
Chippewa,2020-04-03,Probable,0
Chippewa,2020-04-04,Probable,0
Chippewa,2020-04-05,Probable,0
Chippewa,2020-04-06,Probable,0
Chippewa,2020-04-07,Probable,0
Chippewa,2020-04-08,Probable,1
Chippewa,2020-04-09,Probable,0
Chippewa,2020-04-10,Probable,0
Chippewa,2020-04-11,Probable,0
Chippewa,2020-04-12,Probable,0
Chippewa,2020-04-13,Probable,0
Chippewa,2020-04-14,Probable,1
Chippewa,2020-04-15,Probable,0
Chippewa,2020-04-16,Probable,0
Chippewa,2020-04-17,Probable,0
Chippewa,2020-04-18,Probable,0
Chippewa,2020-04-19,Probable,0
Chippewa,2020-04-20,Probable,0
Chippewa,2020-04-21,Probable,0
Chippewa,2020-04-22,Probable,0
Chippewa,2020-04-23,Probable,0
Chippewa,2020-04-24,Probable,0
Chippewa,2020-04-25,Probable,0
Chippewa,2020-04-26,Probable,0
Chippewa,2020-04-27,Probable,0
Chippewa,2020-04-28,Probable,0
Chippewa,2020-04-29,Probable,0
Chippewa,2020-04-30,Probable,0
Chippewa,2020-05-01,Probable,0
Chippewa,2020-05-02,Probable,0
Chippewa,2020-05-03,Probable,0
Chippewa,2020-05-04,Probable,0
Chippewa,2020-05-05,Probable,0
Chippewa,2020-05-06,Probable,0
Chippewa,2020-05-07,Probable,0
Chippewa,2020-05-08,Probable,1
Chippewa,2020-05-09,Probable,0
Chippewa,2020-05-10,Probable,0
Chippewa,2020-05-11,Probable,0
Chippewa,2020-05-12,Probable,0
Chippewa,2020-05-13,Probable,0
Chippewa,2020-05-14,Probable,0
Chippewa,2020-05-15,Probable,0
Chippewa,2020-05-16,Probable,0
Chippewa,2020-05-17,Probable,0
Chippewa,2020-05-18,Probable,0
Chippewa,2020-05-19,Probable,0
Chippewa,2020-05-20,Probable,0
Chippewa,2020-05-21,Probable,0
Chippewa,2020-05-22,Probable,0
Chippewa,2020-05-23,Probable,0
Chippewa,2020-05-24,Probable,0
Chippewa,2020-05-25,Probable,0
Chippewa,2020-05-26,Probable,0
Chippewa,2020-05-27,Probable,2
Chippewa,2020-05-28,Probable,0
Chippewa,2020-05-29,Probable,0
Chippewa,2020-05-30,Probable,0
Chippewa,2020-05-31,Probable,0
Chippewa,2020-06-01,Probable,0
Chippewa,2020-06-02,Probable,0
Chippewa,2020-06-03,Probable,0
Chippewa,2020-06-04,Probable,0
Chippewa,2020-06-05,Probable,0
Chippewa,2020-06-06,Probable,0
Chippewa,2020-06-07,Probable,0
Chippewa,2020-06-08,Probable,0
Chippewa,2020-06-09,Probable,0
Chippewa,2020-06-10,Probable,0
Chippewa,2020-06-11,Probable,0
Chippewa,2020-06-12,Probable,0
Chippewa,2020-06-13,Probable,0
Chippewa,2020-06-14,Probable,0
Chippewa,2020-06-15,Probable,0
Chippewa,2020-06-16,Probable,0
Chippewa,2020-06-17,Probable,0
Chippewa,2020-06-18,Probable,0
Chippewa,2020-06-19,Probable,0
Chippewa,2020-06-20,Probable,0
Chippewa,2020-06-21,Probable,0
Chippewa,2020-06-22,Probable,0
Chippewa,2020-06-23,Probable,1
Chippewa,2020-06-24,Probable,0
Chippewa,2020-06-25,Probable,1
Chippewa,2020-06-26,Probable,0
Chippewa,2020-06-27,Probable,0
Chippewa,2020-06-28,Probable,0
Chippewa,2020-06-29,Probable,0
Chippewa,2020-06-30,Probable,0
Chippewa,2020-07-01,Probable,0
Chippewa,2020-07-02,Probable,1
Chippewa,2020-07-03,Probable,0
Chippewa,2020-07-04,Probable,0
Chippewa,2020-07-05,Probable,0
Chippewa,2020-07-06,Probable,0
Chippewa,2020-07-07,Probable,0
Chippewa,2020-07-08,Probable,1
Chippewa,2020-07-09,Probable,0
Chippewa,2020-07-10,Probable,0
Chippewa,2020-07-11,Probable,0
Chippewa,2020-07-12,Probable,0
Chippewa,2020-07-13,Probable,0
Chippewa,2020-07-14,Probable,3
Chippewa,2020-07-15,Probable,0
Chippewa,2020-07-16,Probable,0
Chippewa,2020-07-17,Probable,0
Chippewa,2020-07-18,Probable,0
Chippewa,2020-07-19,Probable,1
Chippewa,2020-07-20,Probable,0
Chippewa,2020-07-21,Probable,0
Chippewa,2020-07-22,Probable,0
Chippewa,2020-07-23,Probable,1
Chippewa,2020-07-24,Probable,0
Chippewa,2020-07-25,Probable,0
Chippewa,2020-07-26,Probable,0
Chippewa,2020-07-27,Probable,0
Chippewa,2020-07-28,Probable,2
Chippewa,2020-07-29,Probable,0
Chippewa,2020-07-30,Probable,0
Chippewa,2020-07-31,Probable,0
Chippewa,2020-08-01,Probable,2
Chippewa,2020-08-02,Probable,1
Chippewa,2020-08-03,Probable,2
Chippewa,2020-08-04,Probable,0
Chippewa,2020-08-05,Probable,0
Chippewa,2020-08-06,Probable,0
Chippewa,2020-08-07,Probable,0
Chippewa,2020-08-08,Probable,0
Chippewa,2020-08-09,Probable,0
Chippewa,2020-08-10,Probable,0
Chippewa,2020-08-11,Probable,0
Chippewa,2020-08-12,Probable,0
Chippewa,2020-08-13,Probable,0
Chippewa,2020-08-14,Probable,0
Chippewa,2020-08-15,Probable,0
Chippewa,2020-08-16,Probable,0
Chippewa,2020-08-17,Probable,0
Chippewa,2020-08-18,Probable,0
Chippewa,2020-08-19,Probable,0
Chippewa,2020-08-20,Probable,0
Chippewa,2020-08-21,Probable,2
Chippewa,2020-08-22,Probable,0
Chippewa,2020-08-23,Probable,1
Chippewa,2020-08-24,Probable,1
Chippewa,2020-08-25,Probable,1
Chippewa,2020-08-26,Probable,1
Chippewa,2020-08-27,Probable,0
Chippewa,2020-08-28,Probable,0
Chippewa,2020-08-29,Probable,1
Chippewa,2020-08-30,Probable,0
Chippewa,2020-08-31,Probable,0
Chippewa,2020-09-01,Probable,1
Chippewa,2020-09-02,Probable,0
Chippewa,2020-09-03,Probable,1
Chippewa,2020-09-04,Probable,0
Chippewa,2020-09-05,Probable,0
Chippewa,2020-09-06,Probable,0
Chippewa,2020-09-07,Probable,0
Chippewa,2020-09-08,Probable,0
Chippewa,2020-09-09,Probable,0
Chippewa,2020-09-10,Probable,0
Chippewa,2020-09-11,Probable,1
Chippewa,2020-09-12,Probable,2
Chippewa,2020-09-13,Probable,0
Chippewa,2020-09-14,Probable,0
Chippewa,2020-09-15,Probable,0
Chippewa,2020-09-16,Probable,1
Chippewa,2020-09-17,Probable,0
Chippewa,2020-09-18,Probable,0
Chippewa,2020-09-19,Probable,0
Chippewa,2020-09-20,Probable,0
Chippewa,2020-09-21,Probable,3
Chippewa,2020-09-22,Probable,0
Chippewa,2020-09-23,Probable,1
Chippewa,2020-09-24,Probable,2
Chippewa,2020-09-25,Probable,2
Chippewa,2020-09-26,Probable,1
Chippewa,2020-09-27,Probable,0
Chippewa,2020-09-28,Probable,0
Chippewa,2020-09-29,Probable,0
Chippewa,2020-09-30,Probable,0
Chippewa,2020-10-01,Probable,0
Chippewa,2020-10-02,Probable,1
Chippewa,2020-10-03,Probable,0
Chippewa,2020-10-04,Probable,0
Chippewa,2020-10-05,Probable,0
Chippewa,2020-10-06,Probable,0
Chippewa,2020-10-07,Probable,0
Chippewa,2020-10-08,Probable,1
Chippewa,2020-10-09,Probable,5
Chippewa,2020-10-10,Probable,0
Chippewa,2020-10-11,Probable,0
Chippewa,2020-10-12,Probable,2
Chippewa,2020-10-13,Probable,1
Chippewa,2020-10-14,Probable,3
Chippewa,2020-10-15,Probable,1
Chippewa,2020-10-16,Probable,1
Chippewa,2020-10-17,Probable,1
Chippewa,2020-10-18,Probable,2
Chippewa,2020-10-19,Probable,2
Chippewa,2020-10-20,Probable,1
Chippewa,2020-10-21,Probable,2
Chippewa,2020-10-22,Probable,3
Chippewa,2020-10-23,Probable,1
Chippewa,2020-10-24,Probable,3
Chippewa,2020-10-25,Probable,0
Chippewa,2020-10-26,Probable,5
Chippewa,2020-10-27,Probable,12
Chippewa,2020-10-28,Probable,3
Chippewa,2020-10-29,Probable,2
Chippewa,2020-10-30,Probable,1
Chippewa,2020-10-31,Probable,2
Chippewa,2020-11-01,Probable,3
Chippewa,2020-11-02,Probable,12
Chippewa,2020-11-03,Probable,11
Chippewa,2020-11-04,Probable,25
Chippewa,2020-11-05,Probable,11
Chippewa,2020-11-06,Probable,17
Chippewa,2020-11-07,Probable,7
Chippewa,2020-11-08,Probable,5
Chippewa,2020-11-09,Probable,27
Chippewa,2020-11-10,Probable,19
Chippewa,2020-11-11,Probable,30
Chippewa,2020-11-12,Probable,21
Chippewa,2020-11-13,Probable,21
Chippewa,2020-11-14,Probable,5
Chippewa,2020-11-15,Probable,5
Chippewa,2020-11-16,Probable,14
Chippewa,2020-11-17,Probable,17
Chippewa,2020-11-18,Probable,14
Chippewa,2020-11-19,Probable,12
Chippewa,2020-11-20,Probable,17
Chippewa,2020-11-21,Probable,20
Chippewa,2020-11-22,Probable,9
Chippewa,2020-11-23,Probable,21
Chippewa,2020-11-24,Probable,16
Chippewa,2020-11-25,Probable,17
Chippewa,2020-11-26,Probable,6
Chippewa,2020-11-27,Probable,10
Chippewa,2020-11-28,Probable,5
Chippewa,2020-11-29,Probable,10
Chippewa,2020-11-30,Probable,14
Chippewa,2020-12-01,Probable,16
Chippewa,2020-12-02,Probable,11
Chippewa,2020-12-03,Probable,8
Chippewa,2020-12-04,Probable,7
Chippewa,2020-12-05,Probable,9
Chippewa,2020-12-06,Probable,11
Chippewa,2020-12-07,Probable,15
Chippewa,2020-12-08,Probable,15
Chippewa,2020-12-09,Probable,19
Chippewa,2020-12-10,Probable,14
Chippewa,2020-12-11,Probable,10
Chippewa,2020-12-12,Probable,16
Chippewa,2020-12-13,Probable,8
Chippewa,2020-12-14,Probable,14
Chippewa,2020-12-15,Probable,8
Chippewa,2020-12-16,Probable,9
Chippewa,2020-12-17,Probable,11
Chippewa,2020-12-18,Probable,11
Chippewa,2020-12-19,Probable,2
Chippewa,2020-12-20,Probable,6
Chippewa,2020-12-21,Probable,10
